RID,IP_repeat_group,START,DATETIME.UTC,speeder_flag,metadata_flag,DURATION,consent,Consent_2,Q1Age,Q2Gender,Q3Country,Q4Urban,Q5Ethnicity,Q8Postcode,Q6Occupation,Q7Income,Q10Insect_Species1,Q10Insect_Species2,Q10Insect_Species3,Q9Insect_Word1,Q9Insect_Word2,Q9Insect_Word3,BackgroundInfo_Check,Q11OpinionOnInsectPopulations_1,Q11OpinionOnInsectPopulations_2,Q12InsectIDQuiz_1,Q12InsectIDQuiz_2,Q12InsectIDQuiz_3,Q12InsectIDQuiz_4,Q12InsectIDQuiz_5,Q12InsectIDQuiz_6,Q12InsectIDQuiz_DV_1,Q12InsectIDQuiz_DV_2,Q12InsectIDQuiz_DV_3,Q12InsectIDQuiz_DV_4,Q12InsectIDQuiz_DV_5,Q12InsectIDQuiz_DV_6,Q12InsectIDQuizFollowUp_1,Q12InsectIDQuizFollowUp_2,CE_Info_Check,CE_Task_Plan_Check_1,CE_Task_Insect_Check_1,CE_Task_A1_Check_1,CE_Task_A2_Check_1,CE_Task_A3_Check_1,CE_Task_A4_Check_1,CE_Task_A5_Check_1,CE_ConfirmYouHaveReadDescs,CE_TasksConsequentiality_1,CE_TasksConsequentiality_2,CE_BlockAllocator,design_offset_old,design_offset,BidVectorElicitation_Randomiser,CE_1_DV,CE_2_DV,CE_3_DV,CE_4_DV,CE_5_DV,CE_6_DV,CE_7_DV,CE_8_DV,CE_9_DV,Q29CEProtest_Statements,Q29CEProtest_Other,CE_Debrief_Certain,CE_Debrief_Confident,CE_ANA_1,CE_ANA_2,CE_ANA_3,CE_ANA_4,CE_ANA_5,Biowell_Beetle1_Item1_Relaxed,Biowell_Beetle1_Item2_Joy,Biowell_Beetle1_Item3_Clear,Biowell_Beetle1_Item4_Open,Biowell_Beetle1_Item5_Connect,Biowell_Bee1_Item1_Relaxed,Biowell_Bee1_Item2_Joy,Biowell_Bee1_Item3_Clear,Biowell_Bee1_Item4_Open,Biowell_Bee1_Item5_Connect,Biowell_Wasp1_Item1_Relaxed,Biowell_Wasp1_Item2_Joy,Biowell_Wasp1_Item3_Clear,Biowell_Wasp1_Item4_Open,Biowell_Wasp1_Item5_Connect,Biowell_Beetle2_Item1_Relaxed,Biowell_Beetle2_Item2_Joy,Biowell_Beetle2_Item3_Clear,Biowell_Beetle2_Item4_Open,Biowell_Beetle2_Item5_Connect,Biowell_Bee2_Item1_Relaxed,Biowell_Bee2_Item2_Joy,Biowell_Bee2_Item3_Clear,Biowell_Bee2_Item4_Open,Biowell_Bee2_Item5_Connect,Biowell_Wasp2_Item1_Relaxed,Biowell_Wasp2_Item2_Joy,Biowell_Wasp2_Item3_Clear,Biowell_Wasp2_Item4_Open,Biowell_Wasp2_Item5_Connect,Biowell_Beetle3_Item1_Relaxed,Biowell_Beetle3_Item2_Joy,Biowell_Beetle3_Item3_Clear,Biowell_Beetle3_Item4_Open,Biowell_Beetle3_Item5_Connect,Biowell_Bee3_Item1_Relaxed,Biowell_Bee3_Item2_Joy,Biowell_Bee3_Item3_Clear,Biowell_Bee3_Item4_Open,Biowell_Bee3_Item5_Connect,Biowell_Wasp3_Item1_Relaxed,Biowell_Wasp3_Item2_Joy,Biowell_Wasp3_Item3_Clear,Biowell_Wasp3_Item4_Open,Biowell_Wasp3_Item5_Connect,Biowell_Debrief_BeetlesCertain,Biowell_Debrief_BeeCertain,Biowell_Debrief_WaspCertain,Sliding_Beetles_Encounter,Sliding_Beetles_Ecology,Sliding_Beetles_Conserved,Sliding_Beetles_Important,Sliding_Bees_Encounter,Sliding_Bees_Conserved,Sliding_Bees_Ecology,Sliding_Bees_Important,Sliding_Wasps_Encounter,Sliding_Wasps_Conserved,Sliding_Wasps_Ecology,Sliding_Wasps_Important,Visit_Child,Visit_Teen,Visit_Adult,Q41_FreqOfVisitGreenSpace_1,Q41_FreqOfVisitBlueSpace_1,Q41_WalkTimeToGreenSpace,Q41_WalkTimeToBlueSpace,Q42_Charity,Q43_Citizen,Q44_Sight,Q45_Garden,Q46_Farm,Q47_Fish,Q48_Education,QDiscounting_1,QDiscounting_2,QDiscounting_3,QDiscounting_4,QDiscounting_5,QDiscounting_6,QDiscounting_7,Q50_Understanding,FurtherComments,SurveyCompletionTime,Speeders_Survey_Threshold,Slowers_Survey_Threshold,Speeders_Survey_TestDummy,Slowers_Survey_TestDummy,Valuation_Start,Valuation_Finish,Valuation_CompletionTime,Speeders_Valuation_Threshold,Slowers_Valuation_Threshold,Speeders_Valuation_TestDummy,Slowers_Valuation_TestDummy,ClassDummy,EmployDummy_Retired,EmployDummy_Employed,IncomeMidpoints,Income_MissingDummy,AgeGroup,Dummy_HighEducation,Age_1829Dummy,Age_3044Dummy,Age_4560Dummy,Age_60Dummy,AgeGroup_Numeric,IncomeMidpoints_PlusMissing,Income_Dummy,Q5Ethnicity_Dummy,Q12InsectIDQuiz_DV_1_Dummy,Q12InsectIDQuiz_DV_2_Dummy,Q12InsectIDQuiz_DV_3_Dummy,Q12InsectIDQuiz_DV_4_Dummy,Q12InsectIDQuiz_DV_5_Dummy,Q12InsectIDQuiz_DV_6_Dummy,Q12InsectIDQuiz_Score,Q12InsectIDQuiz_DV_6_ScoreScaled,CE_ANA_None,CE_ANA_All,Protest_Labelled,Protest_True,Biowell_Beetle1_Mean,Biowell_Beetle2_Mean,Biowell_Beetle3_Mean,Biowell_Bee1_Mean,Biowell_Bee2_Mean,Biowell_Bee3_Mean,Biowell_Wasp1_Mean,Biowell_Wasp2_Mean,Biowell_Wasp3_Mean,Overall,Age_Dummy,Female_dummy,Q3Country_Wales,Q3Country_Scotland,Dummy_Speeders,Visit_Green_Never,Visit_Blue_Never,Visit_Green_Always,Visit_Blue_Always,first_switch_task,always_chose_oneMonth,always_chose_oneYear,DiscountRate,DiscountRate_TextCategory,DiscountRate_Scaled,DESIGN_ROW,Task,SEQ,Choice,Insect_PlanA,Encounter_PlanA,Existence_PlanA,Bequest_PlanA,Tax_PlanA,Insect_PlanB,Encounter_PlanB,Existence_PlanB,Bequest_PlanB,Tax_PlanB,Insect_PlanC,Encounter_PlanC,Existence_PlanC,Bequest_PlanC,Tax_PlanC,av_PlanA,av_PlanB,av_PlanC,ID,Respondent,Insect_PlanA_Words,Insect_PlanB_Words,Insect_PlanC_Words,Encounter_PlanA_Values,Encounter_PlanB_Values,Encounter_PlanC_Values,Existence_PlanA_Values,Existence_PlanB_Values,Existence_PlanC_Values,Bequest_PlanA_Values,Bequest_PlanB_Values,Bequest_PlanC_Values,Tax_PlanA_Values,Tax_PlanB_Values,Tax_PlanC_Values,SerialSQ,Sliders_VSS_PA1,Sliders_VSS_PA2,Sliders_FA_PA1,Sliders_FA_PA2,Sliders_FA_PA3,Sliders_FA_PA4
1116,,1729533538.4926,2024-10-21T17:58:58.493Z,,,682.895,1,,31,2,1,1,4,Anonymised,4,8,Bug,Cocroach,Fly,Bug,Worm,Beetle,1,3,3,1,4,3,3,4,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Wasp: incorrect,Bee: correct,3,2,1,3,4,3,3,4,4,3,1,5,3,1,1,0,2,1,3,3,3,3,3,3,3,3,,"",100,100,1,1,1,1,1,20,11,20,21,31,23,23,29,24,32,13,25,25,17,21,21,21,24,22,19,16,20,24,34,33,26,23,21,18,24,3,6,7,0,11,0,3,7,27,32,11,15,22,25,22,19,18,25,60,50,72,64,76,73,67,46,80,58,70,74,100,100,100,3,3,2,2,1,1,1,0,1,0,4,1,1,1,1,1,1,1,100,Anonymised,682.895,449.23296,1385.13496,1,1,302.023018121719,438.095134973526,136.072116851807,123.797855987549,381.71005596161,1,1,0,0,0,5000.5,0,30-44,0,0,1,0,0,37,5000.5,1,1,0,1,1,1,0,1,4,66.67,0,1,"",1,79.4,78.6,94.6,73.8,74.6,86.2,79.8,77.6,81,80.6222222222222,0,0,0,0,0,0,0,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684,6,6,6,3,1,2,2,2,1,1,2,2,3,2,1,1,1,1,1,1,1,1,2594,289,Wasps,Wasps,Wasps,15,15,0,15,15,0,15,30,0,0.5,2,0,0,0.316481630285635,0.589287723687856,0.344367438099368,0.653978844958518,0.303554014670521,-0.222272789502262
1116,,1729533538.4926,2024-10-21T17:58:58.493Z,,,682.895,1,,31,2,1,1,4,Anonymised,4,8,Bug,Cocroach,Fly,Bug,Worm,Beetle,1,3,3,1,4,3,3,4,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Wasp: incorrect,Bee: correct,3,2,1,3,4,3,3,4,4,3,1,5,3,1,1,0,2,1,3,3,3,3,3,3,3,3,,"",100,100,1,1,1,1,1,20,11,20,21,31,23,23,29,24,32,13,25,25,17,21,21,21,24,22,19,16,20,24,34,33,26,23,21,18,24,3,6,7,0,11,0,3,7,27,32,11,15,22,25,22,19,18,25,60,50,72,64,76,73,67,46,80,58,70,74,100,100,100,3,3,2,2,1,1,1,0,1,0,4,1,1,1,1,1,1,1,100,Anonymised,682.895,449.23296,1385.13496,1,1,302.023018121719,438.095134973526,136.072116851807,123.797855987549,381.71005596161,1,1,0,0,0,5000.5,0,30-44,0,0,1,0,0,37,5000.5,1,1,0,1,1,1,0,1,4,66.67,0,1,"",1,79.4,78.6,94.6,73.8,74.6,86.2,79.8,77.6,81,80.6222222222222,0,0,0,0,0,0,0,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684,5,5,5,3,3,3,3,2,6,3,1,3,1,3,3,1,1,1,1,1,1,1,2595,289,Beetles,Beetles,Beetles,30,0,0,30,30,0,15,0,0,50,6,0,0,0.316481630285635,0.589287723687856,0.344367438099368,0.653978844958518,0.303554014670521,-0.222272789502262
1116,,1729533538.4926,2024-10-21T17:58:58.493Z,,,682.895,1,,31,2,1,1,4,Anonymised,4,8,Bug,Cocroach,Fly,Bug,Worm,Beetle,1,3,3,1,4,3,3,4,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Wasp: incorrect,Bee: correct,3,2,1,3,4,3,3,4,4,3,1,5,3,1,1,0,2,1,3,3,3,3,3,3,3,3,,"",100,100,1,1,1,1,1,20,11,20,21,31,23,23,29,24,32,13,25,25,17,21,21,21,24,22,19,16,20,24,34,33,26,23,21,18,24,3,6,7,0,11,0,3,7,27,32,11,15,22,25,22,19,18,25,60,50,72,64,76,73,67,46,80,58,70,74,100,100,100,3,3,2,2,1,1,1,0,1,0,4,1,1,1,1,1,1,1,100,Anonymised,682.895,449.23296,1385.13496,1,1,302.023018121719,438.095134973526,136.072116851807,123.797855987549,381.71005596161,1,1,0,0,0,5000.5,0,30-44,0,0,1,0,0,37,5000.5,1,1,0,1,1,1,0,1,4,66.67,0,1,"",1,79.4,78.6,94.6,73.8,74.6,86.2,79.8,77.6,81,80.6222222222222,0,0,0,0,0,0,0,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684,4,4,4,3,3,1,2,3,3,3,2,3,3,4,3,1,1,1,1,1,1,1,2596,289,Beetles,Beetles,Beetles,0,15,0,15,30,0,30,30,0,6,12,0,0,0.316481630285635,0.589287723687856,0.344367438099368,0.653978844958518,0.303554014670521,-0.222272789502262
1116,,1729533538.4926,2024-10-21T17:58:58.493Z,,,682.895,1,,31,2,1,1,4,Anonymised,4,8,Bug,Cocroach,Fly,Bug,Worm,Beetle,1,3,3,1,4,3,3,4,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Wasp: incorrect,Bee: correct,3,2,1,3,4,3,3,4,4,3,1,5,3,1,1,0,2,1,3,3,3,3,3,3,3,3,,"",100,100,1,1,1,1,1,20,11,20,21,31,23,23,29,24,32,13,25,25,17,21,21,21,24,22,19,16,20,24,34,33,26,23,21,18,24,3,6,7,0,11,0,3,7,27,32,11,15,22,25,22,19,18,25,60,50,72,64,76,73,67,46,80,58,70,74,100,100,100,3,3,2,2,1,1,1,0,1,0,4,1,1,1,1,1,1,1,100,Anonymised,682.895,449.23296,1385.13496,1,1,302.023018121719,438.095134973526,136.072116851807,123.797855987549,381.71005596161,1,1,0,0,0,5000.5,0,30-44,0,0,1,0,0,37,5000.5,1,1,0,1,1,1,0,1,4,66.67,0,1,"",1,79.4,78.6,94.6,73.8,74.6,86.2,79.8,77.6,81,80.6222222222222,0,0,0,0,0,0,0,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684,3,3,3,3,2,2,1,3,4,2,3,2,1,2,2,1,1,1,1,1,1,1,2597,289,Bees,Bees,Bees,15,30,0,0,15,0,30,0,0,12,2,0,0,0.316481630285635,0.589287723687856,0.344367438099368,0.653978844958518,0.303554014670521,-0.222272789502262
1116,,1729533538.4926,2024-10-21T17:58:58.493Z,,,682.895,1,,31,2,1,1,4,Anonymised,4,8,Bug,Cocroach,Fly,Bug,Worm,Beetle,1,3,3,1,4,3,3,4,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Wasp: incorrect,Bee: correct,3,2,1,3,4,3,3,4,4,3,1,5,3,1,1,0,2,1,3,3,3,3,3,3,3,3,,"",100,100,1,1,1,1,1,20,11,20,21,31,23,23,29,24,32,13,25,25,17,21,21,21,24,22,19,16,20,24,34,33,26,23,21,18,24,3,6,7,0,11,0,3,7,27,32,11,15,22,25,22,19,18,25,60,50,72,64,76,73,67,46,80,58,70,74,100,100,100,3,3,2,2,1,1,1,0,1,0,4,1,1,1,1,1,1,1,100,Anonymised,682.895,449.23296,1385.13496,1,1,302.023018121719,438.095134973526,136.072116851807,123.797855987549,381.71005596161,1,1,0,0,0,5000.5,0,30-44,0,0,1,0,0,37,5000.5,1,1,0,1,1,1,0,1,4,66.67,0,1,"",1,79.4,78.6,94.6,73.8,74.6,86.2,79.8,77.6,81,80.6222222222222,0,0,0,0,0,0,0,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684,2,2,2,3,1,3,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2598,289,Wasps,Wasps,Wasps,30,15,0,15,0,0,0,15,0,2,0.5,0,0,0.316481630285635,0.589287723687856,0.344367438099368,0.653978844958518,0.303554014670521,-0.222272789502262
1116,,1729533538.4926,2024-10-21T17:58:58.493Z,,,682.895,1,,31,2,1,1,4,Anonymised,4,8,Bug,Cocroach,Fly,Bug,Worm,Beetle,1,3,3,1,4,3,3,4,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Wasp: incorrect,Bee: correct,3,2,1,3,4,3,3,4,4,3,1,5,3,1,1,0,2,1,3,3,3,3,3,3,3,3,,"",100,100,1,1,1,1,1,20,11,20,21,31,23,23,29,24,32,13,25,25,17,21,21,21,24,22,19,16,20,24,34,33,26,23,21,18,24,3,6,7,0,11,0,3,7,27,32,11,15,22,25,22,19,18,25,60,50,72,64,76,73,67,46,80,58,70,74,100,100,100,3,3,2,2,1,1,1,0,1,0,4,1,1,1,1,1,1,1,100,Anonymised,682.895,449.23296,1385.13496,1,1,302.023018121719,438.095134973526,136.072116851807,123.797855987549,381.71005596161,1,1,0,0,0,5000.5,0,30-44,0,0,1,0,0,37,5000.5,1,1,0,1,1,1,0,1,4,66.67,0,1,"",1,79.4,78.6,94.6,73.8,74.6,86.2,79.8,77.6,81,80.6222222222222,0,0,0,0,0,0,0,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684,7,7,7,3,2,1,3,1,4,2,3,2,3,6,2,1,1,1,1,1,1,1,2599,289,Bees,Bees,Bees,0,30,0,30,15,0,0,30,0,12,50,0,0,0.316481630285635,0.589287723687856,0.344367438099368,0.653978844958518,0.303554014670521,-0.222272789502262
1116,,1729533538.4926,2024-10-21T17:58:58.493Z,,,682.895,1,,31,2,1,1,4,Anonymised,4,8,Bug,Cocroach,Fly,Bug,Worm,Beetle,1,3,3,1,4,3,3,4,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Wasp: incorrect,Bee: correct,3,2,1,3,4,3,3,4,4,3,1,5,3,1,1,0,2,1,3,3,3,3,3,3,3,3,,"",100,100,1,1,1,1,1,20,11,20,21,31,23,23,29,24,32,13,25,25,17,21,21,21,24,22,19,16,20,24,34,33,26,23,21,18,24,3,6,7,0,11,0,3,7,27,32,11,15,22,25,22,19,18,25,60,50,72,64,76,73,67,46,80,58,70,74,100,100,100,3,3,2,2,1,1,1,0,1,0,4,1,1,1,1,1,1,1,100,Anonymised,682.895,449.23296,1385.13496,1,1,302.023018121719,438.095134973526,136.072116851807,123.797855987549,381.71005596161,1,1,0,0,0,5000.5,0,30-44,0,0,1,0,0,37,5000.5,1,1,0,1,1,1,0,1,4,66.67,0,1,"",1,79.4,78.6,94.6,73.8,74.6,86.2,79.8,77.6,81,80.6222222222222,0,0,0,0,0,0,0,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684,9,9,9,3,3,3,3,3,6,3,1,2,2,1,3,1,1,1,1,1,1,1,2600,289,Beetles,Beetles,Beetles,30,0,0,30,15,0,30,15,0,50,0.5,0,0,0.316481630285635,0.589287723687856,0.344367438099368,0.653978844958518,0.303554014670521,-0.222272789502262
1116,,1729533538.4926,2024-10-21T17:58:58.493Z,,,682.895,1,,31,2,1,1,4,Anonymised,4,8,Bug,Cocroach,Fly,Bug,Worm,Beetle,1,3,3,1,4,3,3,4,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Wasp: incorrect,Bee: correct,3,2,1,3,4,3,3,4,4,3,1,5,3,1,1,0,2,1,3,3,3,3,3,3,3,3,,"",100,100,1,1,1,1,1,20,11,20,21,31,23,23,29,24,32,13,25,25,17,21,21,21,24,22,19,16,20,24,34,33,26,23,21,18,24,3,6,7,0,11,0,3,7,27,32,11,15,22,25,22,19,18,25,60,50,72,64,76,73,67,46,80,58,70,74,100,100,100,3,3,2,2,1,1,1,0,1,0,4,1,1,1,1,1,1,1,100,Anonymised,682.895,449.23296,1385.13496,1,1,302.023018121719,438.095134973526,136.072116851807,123.797855987549,381.71005596161,1,1,0,0,0,5000.5,0,30-44,0,0,1,0,0,37,5000.5,1,1,0,1,1,1,0,1,4,66.67,0,1,"",1,79.4,78.6,94.6,73.8,74.6,86.2,79.8,77.6,81,80.6222222222222,0,0,0,0,0,0,0,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684,8,8,8,3,2,1,1,2,3,2,2,1,2,4,2,1,1,1,1,1,1,1,2601,289,Bees,Bees,Bees,0,15,0,0,0,0,15,15,0,6,12,0,0,0.316481630285635,0.589287723687856,0.344367438099368,0.653978844958518,0.303554014670521,-0.222272789502262
1097,,1729533441.23243,2024-10-21T17:57:21.232Z,,,781.324,1,,31,2,1,1,1,Anonymised,4,6,Beetle,Wasp,Ant,Wasp,Ant,Beetle,1,4,4,4,4,1,1,2,2,Wasp: correct,Wasp: correct,Ant: incorrect,Ant: incorrect,Bee: correct,Bee: correct,5,3,1,5,4,4,5,5,5,5,1,5,5,1,1,0,1,1,2,2,2,2,3,1,1,3,,"",100,100,1,1,1,1,1,51,22,8,22,50,100,24,87,91,75,78,69,68,85,90,38,66,21,50,31,58,40,17,26,30,67,74,72,25,81,33,21,23,87,80,24,83,31,68,70,80,85,36,33,76,85,93,83,67,50,80,82,27,79,78,74,19,74,79,74,100,76,26,3,5,3,3,1,1,1,0,1,1,2,2,2,1,2,1,1,2,100,Anonymised,781.324,449.23296,1385.13496,1,1,208.780148983002,374.186532974243,165.406383991241,123.797855987549,381.71005596161,1,1,0,0,0,3250.5,0,30-44,0,0,1,0,0,37,3250.5,1,1,1,1,0,0,1,1,4,66.67,0,1,"",1,69.4,58.8,51.2,24.6,65.8,44.8,22,36.2,38,45.6444444444445,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158,1,1,1,1,1,2,1,1,3,1,2,2,1,4,1,1,1,1,1,1,1,1,2602,290,Wasps,Wasps,Wasps,15,15,0,0,15,0,0,0,0,6,12,0,0,0.154139291848855,0.767360979481163,0.0209452804499987,0.744096765258656,-1.29648235442019,1.40659909177219
1097,,1729533441.23243,2024-10-21T17:57:21.232Z,,,781.324,1,,31,2,1,1,1,Anonymised,4,6,Beetle,Wasp,Ant,Wasp,Ant,Beetle,1,4,4,4,4,1,1,2,2,Wasp: correct,Wasp: correct,Ant: incorrect,Ant: incorrect,Bee: correct,Bee: correct,5,3,1,5,4,4,5,5,5,5,1,5,5,1,1,0,1,1,2,2,2,2,3,1,1,3,,"",100,100,1,1,1,1,1,51,22,8,22,50,100,24,87,91,75,78,69,68,85,90,38,66,21,50,31,58,40,17,26,30,67,74,72,25,81,33,21,23,87,80,24,83,31,68,70,80,85,36,33,76,85,93,83,67,50,80,82,27,79,78,74,19,74,79,74,100,76,26,3,5,3,3,1,1,1,0,1,1,2,2,2,1,2,1,1,2,100,Anonymised,781.324,449.23296,1385.13496,1,1,208.780148983002,374.186532974243,165.406383991241,123.797855987549,381.71005596161,1,1,0,0,0,3250.5,0,30-44,0,0,1,0,0,37,3250.5,1,1,1,1,0,0,1,1,4,66.67,0,1,"",1,69.4,58.8,51.2,24.6,65.8,44.8,22,36.2,38,45.6444444444445,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158,6,6,6,3,1,2,2,2,1,1,2,2,3,2,1,1,1,1,1,1,1,1,2603,290,Wasps,Wasps,Wasps,15,15,0,15,15,0,15,30,0,0.5,2,0,0,0.154139291848855,0.767360979481163,0.0209452804499987,0.744096765258656,-1.29648235442019,1.40659909177219
1097,,1729533441.23243,2024-10-21T17:57:21.232Z,,,781.324,1,,31,2,1,1,1,Anonymised,4,6,Beetle,Wasp,Ant,Wasp,Ant,Beetle,1,4,4,4,4,1,1,2,2,Wasp: correct,Wasp: correct,Ant: incorrect,Ant: incorrect,Bee: correct,Bee: correct,5,3,1,5,4,4,5,5,5,5,1,5,5,1,1,0,1,1,2,2,2,2,3,1,1,3,,"",100,100,1,1,1,1,1,51,22,8,22,50,100,24,87,91,75,78,69,68,85,90,38,66,21,50,31,58,40,17,26,30,67,74,72,25,81,33,21,23,87,80,24,83,31,68,70,80,85,36,33,76,85,93,83,67,50,80,82,27,79,78,74,19,74,79,74,100,76,26,3,5,3,3,1,1,1,0,1,1,2,2,2,1,2,1,1,2,100,Anonymised,781.324,449.23296,1385.13496,1,1,208.780148983002,374.186532974243,165.406383991241,123.797855987549,381.71005596161,1,1,0,0,0,3250.5,0,30-44,0,0,1,0,0,37,3250.5,1,1,1,1,0,0,1,1,4,66.67,0,1,"",1,69.4,58.8,51.2,24.6,65.8,44.8,22,36.2,38,45.6444444444445,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158,5,5,5,2,3,3,3,2,6,3,1,3,1,3,3,1,1,1,1,1,1,1,2604,290,Beetles,Beetles,Beetles,30,0,0,30,30,0,15,0,0,50,6,0,0,0.154139291848855,0.767360979481163,0.0209452804499987,0.744096765258656,-1.29648235442019,1.40659909177219
1097,,1729533441.23243,2024-10-21T17:57:21.232Z,,,781.324,1,,31,2,1,1,1,Anonymised,4,6,Beetle,Wasp,Ant,Wasp,Ant,Beetle,1,4,4,4,4,1,1,2,2,Wasp: correct,Wasp: correct,Ant: incorrect,Ant: incorrect,Bee: correct,Bee: correct,5,3,1,5,4,4,5,5,5,5,1,5,5,1,1,0,1,1,2,2,2,2,3,1,1,3,,"",100,100,1,1,1,1,1,51,22,8,22,50,100,24,87,91,75,78,69,68,85,90,38,66,21,50,31,58,40,17,26,30,67,74,72,25,81,33,21,23,87,80,24,83,31,68,70,80,85,36,33,76,85,93,83,67,50,80,82,27,79,78,74,19,74,79,74,100,76,26,3,5,3,3,1,1,1,0,1,1,2,2,2,1,2,1,1,2,100,Anonymised,781.324,449.23296,1385.13496,1,1,208.780148983002,374.186532974243,165.406383991241,123.797855987549,381.71005596161,1,1,0,0,0,3250.5,0,30-44,0,0,1,0,0,37,3250.5,1,1,1,1,0,0,1,1,4,66.67,0,1,"",1,69.4,58.8,51.2,24.6,65.8,44.8,22,36.2,38,45.6444444444445,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158,4,4,4,2,3,1,2,3,3,3,2,3,3,4,3,1,1,1,1,1,1,1,2605,290,Beetles,Beetles,Beetles,0,15,0,15,30,0,30,30,0,6,12,0,0,0.154139291848855,0.767360979481163,0.0209452804499987,0.744096765258656,-1.29648235442019,1.40659909177219
1097,,1729533441.23243,2024-10-21T17:57:21.232Z,,,781.324,1,,31,2,1,1,1,Anonymised,4,6,Beetle,Wasp,Ant,Wasp,Ant,Beetle,1,4,4,4,4,1,1,2,2,Wasp: correct,Wasp: correct,Ant: incorrect,Ant: incorrect,Bee: correct,Bee: correct,5,3,1,5,4,4,5,5,5,5,1,5,5,1,1,0,1,1,2,2,2,2,3,1,1,3,,"",100,100,1,1,1,1,1,51,22,8,22,50,100,24,87,91,75,78,69,68,85,90,38,66,21,50,31,58,40,17,26,30,67,74,72,25,81,33,21,23,87,80,24,83,31,68,70,80,85,36,33,76,85,93,83,67,50,80,82,27,79,78,74,19,74,79,74,100,76,26,3,5,3,3,1,1,1,0,1,1,2,2,2,1,2,1,1,2,100,Anonymised,781.324,449.23296,1385.13496,1,1,208.780148983002,374.186532974243,165.406383991241,123.797855987549,381.71005596161,1,1,0,0,0,3250.5,0,30-44,0,0,1,0,0,37,3250.5,1,1,1,1,0,0,1,1,4,66.67,0,1,"",1,69.4,58.8,51.2,24.6,65.8,44.8,22,36.2,38,45.6444444444445,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158,3,3,3,2,2,2,1,3,4,2,3,2,1,2,2,1,1,1,1,1,1,1,2606,290,Bees,Bees,Bees,15,30,0,0,15,0,30,0,0,12,2,0,0,0.154139291848855,0.767360979481163,0.0209452804499987,0.744096765258656,-1.29648235442019,1.40659909177219
1097,,1729533441.23243,2024-10-21T17:57:21.232Z,,,781.324,1,,31,2,1,1,1,Anonymised,4,6,Beetle,Wasp,Ant,Wasp,Ant,Beetle,1,4,4,4,4,1,1,2,2,Wasp: correct,Wasp: correct,Ant: incorrect,Ant: incorrect,Bee: correct,Bee: correct,5,3,1,5,4,4,5,5,5,5,1,5,5,1,1,0,1,1,2,2,2,2,3,1,1,3,,"",100,100,1,1,1,1,1,51,22,8,22,50,100,24,87,91,75,78,69,68,85,90,38,66,21,50,31,58,40,17,26,30,67,74,72,25,81,33,21,23,87,80,24,83,31,68,70,80,85,36,33,76,85,93,83,67,50,80,82,27,79,78,74,19,74,79,74,100,76,26,3,5,3,3,1,1,1,0,1,1,2,2,2,1,2,1,1,2,100,Anonymised,781.324,449.23296,1385.13496,1,1,208.780148983002,374.186532974243,165.406383991241,123.797855987549,381.71005596161,1,1,0,0,0,3250.5,0,30-44,0,0,1,0,0,37,3250.5,1,1,1,1,0,0,1,1,4,66.67,0,1,"",1,69.4,58.8,51.2,24.6,65.8,44.8,22,36.2,38,45.6444444444445,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158,2,2,2,2,1,3,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2607,290,Wasps,Wasps,Wasps,30,15,0,15,0,0,0,15,0,2,0.5,0,0,0.154139291848855,0.767360979481163,0.0209452804499987,0.744096765258656,-1.29648235442019,1.40659909177219
